"SRC_SYSTEM","SCENARIO","BUSINESS_DT","DT","PLANT_PRODUCT_ID","BP","PLAN","PPR","FORECAST","FACT"
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_06_1-_01-P],3952.64600,4021.44300,4033.74300,,4034.91900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_06_1-_01-P],3938.85700,4007.41400,4019.67200,,3999.96900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_06_1-_01-P],3928.51500,3996.89300,4009.11900,,3987.75400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_06_1-_01-P],3928.51500,3996.89300,4009.11800,,3997.84600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_06_1-_01-P],3913.86500,3981.98700,3994.16700,,3884.87000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_06_1-_01-P],3941.87300,4010.48300,4022.75000,,3913.84600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_06_1-_01-P],3931.53200,3999.96200,4012.19700,,3925.18800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_06_1-_01-P],3963.41800,4032.40300,4044.74200,,3942.75600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_06_1-_01-P],3939.28800,4007.85300,4020.11700,,3958.03400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_06_1-_01-P],3948.33700,4025.30600,4029.35200,,3957.30100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_06_1-_01-P],3965.57300,4042.87800,4046.94100,,3953.45500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_06_1-_01-P],3982.80900,4087.25500,4064.53200,,3954.84400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_06_1-_01-P],3956.52400,4060.28000,4037.71900,,3919.35600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_06_1-_01-P],3982.80900,4087.25500,4064.54400,,3947.24100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_06_1-_01-P],3991.42700,4096.09900,4073.33900,,3967.90500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_06_1-_01-P],3956.52400,4060.28000,4037.71900,,3913.03800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_06_1-_01-P],3964.71100,4068.68200,4046.07500,,3880.73600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_06_1-_01-P],3972.89800,4077.08400,4054.43000,,3903.05100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_06_1-_01-P],3956.52400,4060.28000,4037.71900,,3916.99300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_06_1-_01-P],3928.08400,4031.09500,4008.69700,,3919.40800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_06_1-_01-P],3924.63700,4026.64700,4005.17800,,3812.67900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_06_1-_01-P],3904.81600,3734.45000,3984.95100,,3836.37000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_06_1-_01-P],3984.53200,4088.09900,4066.30300,,4012.49700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_06_1-_01-P],3930.23900,4030.57000,4010.89500,,3993.80400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_06_1-_01-P],3962.12600,4063.27100,4043.43600,,3988.27100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_06_1-_01-P],3943.16600,4043.82700,4024.08800,4043.82700,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_06_1-_01-P],3943.16600,4043.82700,4024.06900,4043.82700,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_06_1-_01-P],3943.16600,4043.82700,4024.06900,4043.82700,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_06_1-_01-P],3943.16600,4043.82700,4024.06900,4043.82700,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_06_1-_01-P],3943.16600,4043.82700,4024.07000,4043.82700,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_06_1-_01-V],520.78600,529.85000,531.47100,,529.90000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_06_1-_01-V],523.80200,532.91900,534.54900,,534.23600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_06_1-_01-V],522.42300,531.51600,533.14200,,522.82600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_06_1-_01-V],499.41300,508.10600,509.66000,,523.34000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_06_1-_01-V],499.41300,508.10600,509.66000,,540.08800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_06_1-_01-V],500.31800,509.02600,510.58300,,497.34700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_06_1-_01-V],503.33400,512.09500,513.66100,,505.41600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_06_1-_01-V],508.16000,517.00500,518.58700,,507.73600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_06_1-_01-V],527.89600,537.08400,538.72700,,524.68400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_06_1-_01-V],516.43400,525.42200,527.03000,,519.04900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_06_1-_01-V],516.64900,526.72100,527.25000,,518.05500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_06_1-_01-V],526.43100,536.69300,537.23200,,524.49200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_06_1-_01-V],539.78800,553.94400,550.86400,,534.45500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_06_1-_01-V],507.90200,521.22100,518.32500,,518.52600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_06_1-_01-V],540.26200,554.43000,551.35000,,533.90700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_06_1-_01-V],543.36500,557.61400,554.51600,,539.13100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_06_1-_01-V],507.90200,521.22100,518.32500,,511.30100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_06_1-_01-V],536.04000,550.09700,547.04000,,523.88500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_06_1-_01-V],538.97000,553.10400,550.03000,,528.52900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_06_1-_01-V],507.90200,521.22100,518.32500,,510.64500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_06_1-_01-V],505.66100,518.92200,516.03800,,493.26800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_06_1-_01-V],505.44600,518.58300,515.81800,,480.01800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_06_1-_01-V],485.45200,464.27200,495.41400,,467.49800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_06_1-_01-V],540.99500,555.05700,552.09700,,531.77400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_06_1-_01-V],2.69600,2.76500,2.75200,,520.48400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_06_1-_01-V],530.39500,543.93500,541.28000,,521.33100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_06_1-_01-V],520.78600,534.08000,531.47300,534.08000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_06_1-_01-V],520.78600,534.08000,531.47100,534.08000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_06_1-_01-V],520.78600,534.08000,531.47100,534.08000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_06_1-_01-V],520.78600,534.08000,531.47100,534.08000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_06_1-_01-V],520.78600,534.08000,531.47100,534.08000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_06_2],1112.58400,1199.90100,1197.20500,,1206.04100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_06_2],1112.58400,1199.90100,1197.20400,,1204.09000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_06_2],1112.58400,1199.90100,1197.20500,,1201.84500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_06_2],1112.58400,1199.90100,1197.20400,,1197.47800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_06_2],1112.58300,1199.90100,1197.20500,,1185.50000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_06_2],1112.58400,1199.90100,1197.20400,,1167.37800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_06_2],1112.58400,1199.90100,1197.20500,,1174.89600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_06_2],1112.58400,1199.90100,1197.20400,,1175.18200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_06_2],1112.58400,1199.90100,1197.20600,,1188.59300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_06_2],1112.58300,1199.90100,1197.20600,,1201.61700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_06_2],1112.58400,1199.72800,1197.20600,,1198.92400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_06_2],1112.58400,1199.72800,1197.20600,,1194.78400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_06_2],1112.58400,1199.68900,1197.20700,,1197.11400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_06_2],1112.58400,1199.68900,1197.21000,,1195.57600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_06_2],1112.58300,1199.68900,1197.21000,,1190.13000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_06_2],1112.58400,1199.68900,1197.21000,,1195.29100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_06_2],1112.58400,1199.68900,1197.21000,,1198.37200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_06_2],1112.58400,1199.68900,1197.21000,,1184.80900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_06_2],1112.58400,1199.68900,1197.21000,,1181.93100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_06_2],1112.58300,1199.68900,1197.21000,,1188.64100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_06_2],1112.58400,1199.68900,1197.21000,,1192.32700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_06_2],1112.58400,1200.30200,1197.21000,,1166.60900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_06_2],1112.58400,1118.85200,1197.21000,,1136.92300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_06_2],1112.58400,1200.30200,1197.21000,,1216.04800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_06_2],1112.58300,1199.75900,1197.21000,,1219.70200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_06_2],1112.58400,1199.75900,1197.21000,,1211.96200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_06_2],1112.58400,1199.75900,1197.21000,1199.75900,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_06_2],1112.58400,1199.75900,1197.20500,1199.75900,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_06_2],1112.58400,1199.75900,1197.20400,1199.75900,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_06_2],1112.58300,1199.75900,1197.20500,1199.75900,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_06_2],1112.58400,1199.75900,1197.20400,1199.75900,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_07_1-_01-V],762.61600,843.78200,838.70000,,811.19200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_07_1-_01-V],765.96100,847.48300,842.37900,,815.63200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_07_1-_01-V],762.61600,843.78200,838.70000,,813.54800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_07_1-_01-V],769.30600,851.18400,846.05700,,826.62900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_07_1-_01-V],770.42000,852.41800,847.28300,,831.03200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_07_1-_01-V],779.89700,862.90300,857.70600,,834.29200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_07_1-_01-V],504.17400,557.83400,554.47400,,819.16400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_07_1-_01-V],774.88000,857.35200,852.18800,,831.82000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_07_1-_01-V],779.89700,862.90300,857.70300,,830.79000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_07_1-_01-V],742.54700,821.57800,816.62600,,788.93000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_07_1-_01-V],745.89200,825.27800,820.30500,,807.82800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_07_1-_01-V],750.90900,830.83000,825.82300,,824.75100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_07_1-_01-V],742.04500,821.02200,816.07500,,816.05500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_07_1-_01-V],757.59900,838.23100,833.18200,,832.67400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_07_1-_01-V],754.81100,835.14700,830.11600,,842.22300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_07_1-_01-V],744.77700,814.42600,819.08100,,834.16800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_07_1-_01-V],445.02600,486.64400,489.42500,,802.32900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_07_1-_01-V],725.48900,793.33300,797.86800,,769.60800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_07_1-_01-V],734.18500,802.84300,807.43000,,758.46600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_07_1-_01-V],391.06400,427.63400,430.07800,,769.66800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_07_1-_01-V],730.28300,798.57600,803.13900,,744.07200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_07_1-_01-V],758.71400,829.66600,834.40600,,765.10200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_07_1-_01-V],748.23300,818.20500,822.88000,,757.02700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_07_1-_01-V],737.41800,806.37900,810.98900,,748.77300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_07_1-_01-V],753.69600,824.17900,828.89100,,765.87800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_07_1-_01-V],748.62400,818.63200,823.31200,,761.16900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_07_1-_01-V],762.61600,833.93300,838.70000,774.83500,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_07_1-_01-V],762.61600,833.93300,838.69700,866.76500,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_07_1-_01-V],762.61600,833.93300,838.69700,866.76500,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_07_1-_01-V],762.61600,833.93300,838.69700,866.76500,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_07_1-_01-V],762.61600,833.93300,838.69700,866.76500,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_07_1],5574.67700,6168.00000,6130.84900,,6225.21800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_07_1],5574.67800,6168.00000,6130.84900,,6287.18900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_07_1],5574.67700,6168.00000,6130.84900,,6267.33100
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_07_1],5574.67800,6168.00000,6130.84800,,6310.08600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_07_1],5574.67700,6168.00000,6130.84900,,6316.80500
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_07_1],5574.67800,6168.00000,6130.84900,,6275.52200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_07_1],5574.67700,6168.00000,6130.84900,,6257.85900
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_07_1],5574.67800,6168.00000,6130.84800,,6252.27300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_07_1],5574.67700,6168.00000,6130.82900,,6218.97700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_07_1],5574.67800,6168.00000,6130.82900,,6202.69800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_07_1],5574.67700,6168.00000,6130.82900,,6328.89000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_07_1],5574.67800,6168.00000,6130.82900,,6393.16600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_07_1],5574.67700,6168.00000,6130.82800,,6402.40600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_07_1],5574.67800,6168.00000,6130.84300,,6407.82600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_07_1],5574.67700,6168.00000,6130.84300,,6538.33600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_07_1],5574.67800,6096.00000,6130.84300,,6562.23000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_07_1],5574.67700,6096.00000,6130.84300,,6361.43300
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_07_1],5574.67800,6096.00000,6130.84200,,6212.20200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_07_1],5574.67700,6096.00000,6130.82900,,6024.06600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_07_1],5574.67800,6096.00000,6130.82900,,6026.27700
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_07_1],5574.67700,6096.00000,6130.82900,,5679.94200
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-22,[MENGE_07_1],5574.67800,6096.00000,6130.82900,,5621.61800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-23,[MENGE_07_1],5574.67700,6096.00000,6130.82800,,5640.19600
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-24,[MENGE_07_1],5574.67800,6096.00000,6130.84900,,5660.51400
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-25,[MENGE_07_1],5574.67700,6096.00000,6130.84900,,5664.77800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-26,[MENGE_07_1],5574.67800,6096.00000,6130.84900,,5668.09800
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-27,[MENGE_07_1],5574.67700,6096.00000,6130.84800,5664.00000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-28,[MENGE_07_1],5574.67800,6096.00000,6130.82900,6336.00000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-29,[MENGE_07_1],5574.67700,6096.00000,6130.82900,6336.00000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-30,[MENGE_07_1],5574.67800,6096.00000,6130.82900,6336.00000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-31,[MENGE_07_1],5574.67500,6096.00000,6130.82800,6336.00000,
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-01,[MENGE_07_2-_01-P],82.16100,121.81600,33.62000,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-02,[MENGE_07_2-_01-P],82.16100,121.81600,33.62000,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-03,[MENGE_07_2-_01-P],82.35100,122.09800,33.69800,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-04,[MENGE_07_2-_01-P],83.01900,123.08800,33.97100,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-05,[MENGE_07_2-_01-P],83.01900,123.08800,0.31300,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-06,[MENGE_07_2-_01-P],82.55000,122.39300,0.31100,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-07,[MENGE_07_2-_01-P],82.09800,121.72300,0.31000,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-08,[MENGE_07_2-_01-P],83.75400,124.17800,0.31600,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-09,[MENGE_07_2-_01-P],81.93300,121.47800,94.34500,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-10,[MENGE_07_2-_01-P],81.93300,60.72400,94.34500,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-11,[MENGE_07_2-_01-P],83.13800,61.61700,95.73300,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-12,[MENGE_07_2-_01-P],82.89300,61.43500,95.45000,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-13,[MENGE_07_2-_01-P],82.98600,61.50500,95.55800,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-14,[MENGE_07_2-_01-P],83.24600,61.69700,132.24000,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-15,[MENGE_07_2-_01-P],80.93900,59.98700,128.57500,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-16,[MENGE_07_2-_01-P],83.55900,61.92900,132.73800,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-17,[MENGE_07_2-_01-P],83.00600,61.52000,131.86000,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-18,[MENGE_07_2-_01-P],80.74500,59.84400,128.26700,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-19,[MENGE_07_2-_01-P],83.83900,62.13700,133.18300,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-20,[MENGE_07_2-_01-P],83.24400,61.69600,132.23700,,0.00000
SAP MII,STG_HQ_DASHBOARD_TAB_ALL,2019-05-26,2019-05-21,[MENGE_07_2-_01-P],82.20300,60.92400,130.58400,,0.00000
